Internal ID;Name;PE  Rubro Estado Finan. Codigo;PE Rubro Estado Finan. Catalogo;PE Rubro Estado Finan. Reporte;PE Rubro Estado Finan. Totalizador;PE Rubro Estado Finan. Sub Codigos
941;Otras Cuentas por Cobrar;1D0203;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
942;Otras Cuentas por Cobrar;1090;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
943;Otras Cuentas por Cobrar;1C0203;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
944;Otras Cuentas por Cobrar (neto);1F0125;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
945;Otras Cuentas por Cobrar (neto);1D0105;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
946;Otras Cuentas por Cobrar (neto);1A0203;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
947;Otras Cuentas por Cobrar (neto);1A0105;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
948;Otras Cuentas por Cobrar (neto);1C0105;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
949;Otras Cuentas por Cobrar (neto);1G0105;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
950;Otras cuentas por cobrar de terceros;140;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
951;Otras Cuentas por Cobrar, neto;1040;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
952;Otras Cuentas por Pagar;1G0304;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
953;Otras Cuentas por Pagar;1D0408;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
954;Otras Cuentas por Pagar;1G0408;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
955;Otras cuentas por pagar;1T0404;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
956;Otras Cuentas por Pagar;1483;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
957;Otras Cuentas por Pagar;1A0304;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
958;Otras Cuentas por Pagar;1D0304;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
959;Otras Cuentas por Pagar;1C1207;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
960;Otras Cuentas por Pagar;1430;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
961;Otras Cuentas por Pagar;1C0304;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
962;Otras Cuentas por Pagar;1C0408;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
963;Otras cuentas por pagar clientes o terceros;141;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
964;Otras disponibilidades;1F0109;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
965;Otras entradas (salidas) de efectivo;4520;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
966;Otras entradas (salidas) de efectivo;4556;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
967;Otras entradas (salidas) de efectivo;4556;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
968;Otras entradas (salidas) de efectivo;4543;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
969;Otras entradas (salidas) de efectivo;4543;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
970;Otras entradas relacionadas a actividades de inversion;3F0613;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
971;Otras entradas relacionadas a la actividad de financiamiento;3E0503;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
972;Otras entradas relacionadas a las actividades de financiamiento;3F0817;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
973;Otras ganancias (perdidas);2D0412;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;F;
974;Otras ganancias (perdidas);2G0412;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
975;Otras ganancias (perdidas);2180;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
976;Otras Inversiones Financieras;1C0218;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
977;Otras Obligaciones;1F2209;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
978;Otras Provisiones;1A0406;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
979;Otras provisiones;1D0310;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
980;Otras provisiones;1D0406;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
981;Otras Provisiones;1482;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
982;Otras provisiones;1G0406;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
983;Otras provisiones;1G0310;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
984;Otras Provisiones;1435;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
985;Otras Reservas;1A0706;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
986;Otras Reservas;1C0706;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
987;Otras reservas de Capital;1544;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
988;Otras Reservas de Capital;1G0712;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
989;Otras Reservas de Capital;1D0712;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
990;Otras Reservas de Patrimonio;1D0708;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
991;Otras Reservas de Patrimonio;1G0708;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
992;Otras Reservas en el Patrimonio;1549;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
993;Otras salidas relacionadas a actividades de inversion;3F0621;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
994;Otras salidas relacionadas a la actividad de financiamiento.;3E0506;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
995;Otras salidas relacionadas a las actividades de financiamiento;3F0818;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
996;Otras Transferencias netas;4C0225;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
997;Otras Transferencias netas;4C0125;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
998;Otro resultado integral;3215;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
999;Otro Resultado Integral;4G0130;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1000;Otro Resultado Integral;4G0230;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1001;Otro Resultado Integral;4F0134;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1002;Otro Resultado Integral;4F0234;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1003;Otro Resultado Integral;4A0130;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1004;Otro Resultado Integral;4A0230;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1005;Otro Resultado Integral;4D0130;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1006;Otro Resultado Integral;4D0230;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1007;Otro Resultado Integral;4,00E+134;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
1008;Otro Resultado Integral;4,00E+234;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
1009;Otro Resultado Integral antes de Impuestos;5G01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;T;Ganancia (Perdida)  Neta del Ejercicio|Variacion Neta por Coberturas del Flujo de Efectivo|Coberturas de inversion neta de negocios en el extranjero|Ganancias (Perdidas) de Inversiones en Instrumentos de Patrimonio al valor razonable|Diferencia de Cambio  por Conversion de Operaciones en el Extranjero|Variacion neta de activos no corrientes o grupos de activos mantenidos para la venta|Super‡vit de Revaluacion|Ganancia (perdida) actuariales en plan de beneficios definidos|Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de credito del pasivo
1010;Otro resultado integral antes de impuestos;5F01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;T;Ganancia (Perdida)  Neta del Ejercicio|Diferencia de cambio  por conversion de operaciones en el extranjero|Ganancias (perdidas) de inversiones en instrumentos de patrimonio al valor razonable|Coberturas del flujo de efectivo|Coberturas de inversion neta de negocios en el extranjero|Participacion en otro resultado integral de subsidiarias, asociadas y negocios conjuntos|Super‡vit de revaluacion|Otros
1011;Otro resultado integral antes de impuestos;5E01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;T;Ganancia (Perdida)  Neta del Ejercicio|Diferencia de cambio  por conversion de operaciones en el extranjero|Ganancias (perdidas) de inversiones en instrumentos de patrimonio al valor razonable|Coberturas del flujo de efectivo|Coberturas de inversion neta de negocios en el extranjero|Participacion en otro resultado integral de subsidiarias, asociadas y negocios conjuntos|Super‡vit de revaluacion|Otros
1012;Otro Resultado Integral antes de Impuestos;5D01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;T;Ganancia (Perdida)  Neta del Ejercicio|Variacion Neta por Coberturas del Flujo de Efectivo|Coberturas de inversion neta de negocios en el extranjero|Ganancias (Perdidas) de Inversiones en Instrumentos de Patrimonio al valor razonable|Diferencia de Cambio  por Conversion de Operaciones en el Extranjero|Variacion neta de activos no corrientes o grupos de activos mantenidos para la venta|Super‡vit de Revaluacion|Ganancia (perdida) actuariales en plan de beneficios definidos|Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de credito del pasivo
1013;Otro Resultado Integral antes de Impuestos;5A01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;T;Ganancia (Perdida)  Neta del Ejercicio|Encaje Legal|Coberturas del Flujo de Efectivo|Activos Financieros Disponibles para la Venta|Otros ajustes
1014;Otros;2F2514;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
1015;Otros;5F0108;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1016;Otros;5F0208;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1017;Otros;4507;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
1018;Otros;4520;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
1019;Otros;5,00E+108;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
1020;Otros;5,00E+208;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
1021;Otros;1F3028;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
1022;Otros Activos;1C0113;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
1023;Otros activos;3,00E+219;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
1024;Otros Activos;1C0208;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
1025;Otros Activos;1A0113;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
1026;Otros Activos;1A0208;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
1027;OTROS ACTIVOS;1F1801;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
1028;Otros Activos;1,00E+209;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
1029;Otros Activos Financieros;1G0114;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
1030;Otros Activos Financieros;1096;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
1031;Otros Activos Financieros;1100;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
1032;Otros Activos Financieros;1D0217;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
1033;Otros Activos Financieros;1G0217;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
1034;Otros Activos Financieros;1D0114;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
1035;Otros Activos no financieros;1G0208;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
1036;Otros Activos no financieros;1G0113;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
1037;Otros Activos no financieros;1D0208;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
1038;Otros Activos no Financieros;1130;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
1039;Otros Activos no financieros;1D0113;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
1040;Otros Activos no Financieros;1133;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
1041;Otros Adeudos  y  Obligaciones del pais y del exterior;1F2405;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
1042;Otros Adeudos y Obligaciones del  Pais y del Exterior;2F0415;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
1043;Otros ajustes;5A0114;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1044;Otros ajustes;3F0309;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1045;Otros ajustes;5A0214;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1046;Otros ajustes para conciliar la ganancia (perdida) del ejercicio;3D0608;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1047;Otros ajustes para conciliar la ganancia (perdida) del ejercicio;3G0608;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1048;Otros ajustes para los que los efectos sobre el efectivo son flujos de efectivo de inversion o financiacion;5532;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
1049;Otros ajustes por partidas distintas al efectivo;5530;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
1050;Otros cobros (pagos) de efectivo;3G0122;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1051;Otros cobros (pagos) de efectivo;3D0122;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1052;Otros cobros (pagos) de efectivo relativos a la actividad de financiacion;3D0333;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1053;Otros cobros (pagos) de efectivo relativos a la actividad de financiacion;3G0333;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1054;Otros cobros (pagos) de efectivo relativos a la actividad de financiacion;3G0333;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1055;Otros cobros (pagos) de efectivo relativos a la actividad de financiacion;3D0333;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1056;Otros cobros (pagos) de efectivo relativos a la actividad de inversion;3D0234;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1057;Otros cobros (pagos) de efectivo relativos a la actividad de inversion;3G0234;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1058;Otros cobros (pagos) de efectivo relativos a la actividad de inversion;3D0234;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1059;Otros cobros (pagos) de efectivo relativos a la actividad de inversion;3G0234;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1060;Otros Cobros de Efectivo Relativos a la Actividad;3A0204;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1061;Otros Cobros de Efectivo Relativos a la Actividad;3C0204;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
1062;Otros Cobros de Efectivo Relativos a la Actividad;3C0104;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
1063;Otros Cobros de Efectivo Relativos a la Actividad;3C0303;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
1064;Otros Cobros de Efectivo Relativos a la Actividad;3A0104;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1065;Otros cobros de efectivo relativos a la actividad de operacion;3D0104;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1066;Otros cobros de efectivo relativos a la actividad de operacion;3G0104;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1067;Otros cobros de efectivo relativos a la actividad.;3E0403;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
1068;Otros cobros por la venta de participaciones en negocios conjuntos;4528;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
1069;Otros cobros por la venta de participaciones en negocios conjuntos;4528;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
1070;Otros costos operacionales;2T0204;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;9;F;
1071;Otros Gastos;2110;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
1072;Otros Gastos Financieros;2F0421;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
1073;Otros Gastos Operativos;2G0404;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
1074;Otros Gastos Operativos;2D0404;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;F;
1075;Otros incrementos o disminuciones de las partidas patrimoniales;4C0212;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
1076;Otros incrementos o disminuciones de las partidas patrimoniales;4C0112;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
1077;Otros Ingresos;2100;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
1078;Otros Ingresos (egresos);2A0308;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);9;F;
1079;Otros ingresos (gastos);2T0305;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;9;F;
1080;Otros Ingresos (gastos) de las subsidiarias, negocios conjuntos y asociadas (**);2094;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
1081;Otros ingresos (gastos) de las subsidiarias,negocios conjuntos y asociadas;2D0414;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;F;
1082;Otros ingresos (gastos) de las subsidiarias,negocios conjuntos y asociadas;2G0414;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
1083;Otros Ingresos de Efectivo Relativos a la Actividad;3A0303;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1084;Otros ingresos financieros;2F0218;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
1085;Otros ingresos operacionales;2T0104;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;9;F;
1086;Otros Ingresos Operativos;2D0403;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;F;
1087;Otros Ingresos Operativos;2G0403;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
1088;Otros ingresos y egresos;2F2802;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
1089;Otros Pagos de Efectivo Relativos a la Actividad;3C0208;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
1090;Otros Pagos de Efectivo Relativos a la Actividad;3A0208;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1091;Otros Pagos de Efectivo Relativos a la Actividad;3A0108;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1092;Otros Pagos de Efectivo Relativos a la Actividad;3C0306;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
1093;Otros Pagos de Efectivo Relativos a la Actividad;3A0306;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1094;Otros Pagos de Efectivo Relativos a la Actividad;3C0108;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
1095;Otros Pagos de Efectivo Relativos a la Actividad  de Operacion;3G0108;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1096;Otros Pagos de Efectivo Relativos a la Actividad  de Operacion;3D0108;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1097;Otros pagos de efectivo relativos a la actividad.;3E0407;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
1098;Otros pagos para adquirir participaciones en negocios conjuntos;4529;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
1099;Otros pagos para adquirir participaciones en negocios conjuntos;4529;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
1100;Otros Pasivos;1A0408;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
1101;OTROS PASIVOS;1F3007;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
1102;Otros Pasivos (neto);1E0404;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
1103;Otros Pasivos Financieros;1470;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
